run_id,scene_id,terrain_class,vehicle_id,method,model_tag,friction_mu,start_i,start_j,start_k,goal_i,goal_j,goal_k,goal_radius_cells,found,fail_reason,path_length_m,risk_max,risk_avg,expanded_nodes,planning_time_ms,num_states,num_actions
lateral_pits_scene_003__mountain_large__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_003,lateral_pits,mountain_large,proposed_ml_risk_constrained_astar,main,0.5486852526664734,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,2.8893839999000193,0,0
mixed_random_scene_001__urban_small__proposed_ml_risk_constrained_astar__main,mixed_random_scene_001,mixed_random,urban_small,proposed_ml_risk_constrained_astar,main,0.5139934420585632,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,3.159650999805308,0,0
mixed_random_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__main,mixed_random_scene_001,mixed_random,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5139934420585632,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,2.6864510000450537,0,0
mixed_random_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,mixed_random_scene_001,mixed_random,mountain_large,proposed_ml_risk_constrained_astar,main,0.5139934420585632,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,2.8643860005104216,0,0
mixed_random_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,mixed_random_scene_002,mixed_random,urban_small,proposed_ml_risk_constrained_astar,main,0.5903469324111938,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,2.6242490002914565,0,0
mixed_random_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,mixed_random_scene_002,mixed_random,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5903469324111938,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,2.7092230002381257,0,0
mixed_random_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,mixed_random_scene_002,mixed_random,mountain_large,proposed_ml_risk_constrained_astar,main,0.5903469324111938,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,3.512195000439533,0,0
mixed_random_scene_003__urban_small__proposed_ml_risk_constrained_astar__main,mixed_random_scene_003,mixed_random,urban_small,proposed_ml_risk_constrained_astar,main,0.5020315051078796,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,3.3282239992331597,0,0
mixed_random_scene_003__standard_offroad__proposed_ml_risk_constrained_astar__main,mixed_random_scene_003,mixed_random,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5020315051078796,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,2.908749999733118,0,0
mixed_random_scene_003__mountain_large__proposed_ml_risk_constrained_astar__main,mixed_random_scene_003,mixed_random,mountain_large,proposed_ml_risk_constrained_astar,main,0.5020315051078796,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,2.803344999847468,0,0
